rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,attr-depend-on-normalage,sex,blood-pressure,native_country,marital,age-Australia-pyramidal
rec-2917-org,female,xanthe,bastiaans,2611,hobart,08 6203 8763,5180 6037 4801 3713,57734.67,88,58250.5,74,31,na,72.670,Australia,Divorced,8
rec-2918-org,male,samantha,mahony,2605,perth,08 9325 7493,4716 4994 5600 8979,81272.65,77,5025.6,81,50,na,73.445,Srilanka,Married,7
rec-2919-dup-0,,lillyanna,bisbop,2904,pert,,4929 1330 6503 3127,40406.32,40,117827.4,82,21,f,79.770,Australia,Single,17
rec-2919-dup-1,male,lilianna,bisbop,2904,pertg,,4929 13390 6503 3127,40406.32,40,117827.4,82,21,f,79.770,Australia,Single,17
rec-2919-org,male,lillianna,bishop,2904,perth,02 8010 5295,4929 1330 6503 3127,40406.32,40,117827.4,82,21,f,79.770,Australia,Single,17
rec-2920-dup-0,male,kaitlin,bloes,2901,melb0urne,03 5051 2561,5563 25974 7033 5617,28386.08,117,71665.6,29,33,na,76.358,japan,Single,3
rec-2920-dup-1,,caidlin,blowes,2902,melbourn,,5563 2574 7033 5617,28386.08,117,71665.6,2,33,na,76.358,japan,Single,3
rec-2920-dup-2,male,kaitlin,blowej,2992,,03 5051 2561,5563 2574 7033 5617,28386.08,117,71665.6,92,33,na,76.358,japan,Single,3
rec-2920-org,male,caitlin,blowes,2902,melbourne,03 5051 2561,5563 2574 7033 5617,28386.08,117,71665.6,29,33,na,76.358,japan,Single,3
rec-2921-org,male,sarah,camp,2600,canberra,03 2073 6797,4716 1566 5050 8812,53894.49,19,47358.7,108,20,m,72.112,India,Single,57
rec-2922-dup-0,female,caress,scrimgeoir,261y,sydney,,5522 3679 9387 48925,28743.58,44,89369.9,56,20,m,70.379,Australia,Single,71
rec-2922-dup-1,,caress,scrimjyour,2617,zydney,07 4755 1319,5522 3679 938 4925,28743.58,44,89369.9,56,20,m,70.379,Australia,Single,71
rec-2922-org,female,caresse,scrimgeour,2617,sydney,07 4755 1319,5522 3679 9387 4925,28743.58,44,89369.9,56,20,m,70.379,Australia,Single,71
rec-2923-dup-0,,ambeah,soulsby,2692,melbourne,,3539 9767 28430 8656,55170.62,28,23453.2,63,55,f,75.713,united state of america,Divorced,33
rec-2923-org,male,amber,soulsby,2602,melbourne,03 7514 1393,3539 9767 2830 8656,55170.62,28,23453.2,63,55,f,75.713,united state of america,Divorced,33
rec-2924-dup-0,,eliazbeth,bennier,26p7,sydney,,4716 236 7051 7038,29905.78,87,55770.9,98,53,na,78.025,Australia,Divorced,31
rec-2924-dup-1,,elisabeth,bennir,2607,sydndy,03 0256 9183,4716 2346 7051 70238,29905.78,87,55770.9,98,53,na,78.025,Australia,Divorced,31
rec-2924-dup-2,,elizabet,pennier,2607,sydn3y,,4716 2346 7051 7038,29905.78,87,55770.9,98,53,na,78.025,Australia,Divorced,31
rec-2924-org,male,elizabeth,bennier,2607,sydney,03 0256 9183,4716 2346 7051 7038,29905.78,87,55770.9,98,53,na,78.025,Australia,Divorced,31
rec-2925-dup-0,male,natalya,goldsvvorthy,missing,melbourn,,6011 6971 7747 2153,27458.31,63,17429.6,21,27,f,80.733,Australia,Married,27
rec-2925-org,male,natalia,goldsworthy,2902,melbourne,02 5015 9197,6011 6971 7747 2153,27458.31,63,17429.6,21,27,f,80.733,Australia,Married,27
rec-2926-org,male,mia,green,2612,perth,02 8405 8218,4916 2317 1799 4327,32663.56,2,30578.5,57,50,m,78.291,Australia,Single,29
rec-2927-org,female,emma,cowell,2615,sydney,03 5211 4908,5480 1823 9710 6810,77646.68,26,60173.9,76,73,na,74.668,united state of america,Divorced,21
rec-2928-dup-0,,sterena,eljarovdi,2617,melpourne,,4657 8243 4300 4249,53208.44,36,77279.3,42,19,m,81.241,united state of america,Single,72
rec-2928-org,male,serena,eljaroudi,2617,melbourne,03 5474 2087,4657 8243 4300 4249,53208.44,36,77279.3,42,19,m,81.241,united state of america,Single,72
rec-2929-dup-0,,ckayla,hancl,2617,melbourne,,5525 0596 516 5491,27843.37,72,58971.7,56,59,m,78.129,united state of america,Divorced,39
rec-2929-dup-1,male,ckayla,hant,2627,melbourne,,5525 0596 516 5491,27843.37,72,58971.7,56,59,m,78.129,united state of america,Divorced,39
rec-2929-org,male,kayla,hand,2617,melbourne,03 6316 5655,5525 0596 5116 5491,27843.37,72,58971.7,56,59,m,78.129,united state of america,Divorced,39
rec-2930-org,male,grace,redmond,2606,melbourne,03 1217 9403,5432 4214 3969 6845,58619.67,14,84034.0,43,32,m,82.318,united state of america,Married,35
rec-2931-org,male,sophie,campbell,2606,melbourne,07 4185 2412,4024 0071 0979 7349,59593.48,29,97237.8,11,67,f,72.199,India,Married,4
rec-2932-dup-0,female,elli,skannell,2602,canberrs,,3532 0584 651 8168,74965.29,88,20789.4,73,22,na,73.652,Australia,Married,44
rec-2932-org,female,elly,scannell,2602,canberra,02 0441 9539,3532 0584 4651 8168,74965.29,88,20789.4,73,22,na,73.652,Australia,Married,44
rec-2933-dup-0,female,baliey,itty,2605,sydney,,5302 5015 797 2885,74936.86,64,58826.1,78,47,na,76.700,Australia,Married,36
rec-2933-dup-1,female,baily,witt6,2706,sydnry,07 7757 1344,5302 5015 79573 2885,74936.86,64,58826.1,78,47,na,76.700,Australia,Married,36
rec-2933-org,female,bailey,witty,2606,sydney,07 7757 1344,5302 5015 7973 2885,74936.86,64,58826.1,78,47,na,76.700,Australia,Married,36
rec-2934-org,male,nicole,morrison,2604,melbourne,07 1402 2356,4532 2639 5553 8767,32672.54,56,122650.0,91,51,na,82.032,India,Seperated,93
rec-2935-dup-0,female,mondana,jwayne,2615,sytney,,5442 7277 7878 7856,29317.80,33,78784.7,82,94,na,73.996,Australia,Widowed,58
rec-2935-dup-1,,mondana,swayn,2625,sytney,03 1687 6136,5442 7277 7878 7856,29317.80,33,78784.7,89,94,na,73.996,Australia,Widowed,58
rec-2935-org,female,montana,swayne,2615,sydney,03 1687 6136,5442 7277 7878 7856,29317.80,33,78784.7,89,94,na,73.996,Australia,Widowed,58
rec-2936-dup-0,,teakan,reit,2611,sydney,02 0478 3594,5471 8576 2744 31381,74018.29,64,10064.5,170,44,na,77.261,Australia,Married,72
rec-2936-dup-1,,deagan,rid,missing,sydney,,5471 8576 2744 1381,74018.29,64,10064.5,107,44,na,77.261,Australia,Married,72
rec-2936-org,female,teagan,reid,2611,sydney,02 0478 3594,5471 8576 2744 1381,74018.29,64,10064.5,107,44,na,77.261,Australia,Married,72
rec-2937-dup-0,male,amper,locl<,2905,melbourns,,5542 88115 8135 2386,79151.79,115,149153.1,58,16,na,79.827,Srilanka,Single,52
rec-2937-dup-1,,amper,loclc,2995,melbourne,,5542 8115 8135 2386,79151.79,115,149153.1,58,16,na,79.827,Srilanka,Single,52
rec-2937-org,male,amber,lock,2905,melbourne,08 6688 1541,5542 8115 8135 2386,79151.79,115,149153.1,58,16,na,79.827,Srilanka,Single,52
rec-2938-dup-0,,reganne,reew,2905,,,5226 69126 1692 4711,50899.11,112,162369.2,96,48,f,77.353,united state of america,Widowed,78
rec-2938-dup-1,female,regann,reez,2904,pe5th,,5226 6916 1692 4711,50899.11,112,162369.2,96,48,f,77.353,united state of america,Widowed,78
rec-2938-dup-2,,rgeanne,rees,290t,perdh,02 1340 6420,5226 6916 1692 471,50899.11,112,162369.2,96,48,f,77.353,united state of america,Widowed,78
rec-2938-org,female,reganne,rees,2905,perth,02 1340 6420,5226 6916 1692 4711,50899.11,112,162369.2,96,48,f,77.353,united state of america,Widowed,78
rec-2939-org,male,darcy,matthews,2602,sydney,02 0922 5250,5456 2230 8826 0365,29700.14,117,240280.9,107,45,f,77.323,Australia,Seperated,28
rec-2940-dup-0,,layla,mudy,261u,brisbane,,4539 5871 85601 3635,19435.63,71,40807.8,63,76,m,78.810,Australia,Married,26
rec-2940-dup-1,female,lay|a,moody,missing,brisbane,,4539 871 8601 3635,19435.63,71,40807.8,3,76,m,78.810,Australia,Married,26
rec-2940-dup-2,,|ayla,moody,2627,bristbane,,4539 5871 8601 3635,19435.63,71,40807.8,63,76,m,78.810,Australia,Married,26
rec-2940-org,female,layla,moody,2617,brisbane,08 7927 9953,4539 5871 8601 3635,19435.63,71,40807.8,63,76,m,78.810,Australia,Married,26
rec-2941-dup-0,male,tahnee,beaumont-zmith,260r,canperra,,5463 9198 7977 4768,58781.55,120,13492.2,67,61,f,71.919,united state of america,Single,33
rec-2941-org,male,tahnee,beaumont-smith,2605,canberra,03 8487 5945,5463 9198 7977 4768,58781.55,120,13492.2,76,61,f,71.919,united state of america,Single,33
rec-2942-dup-0,,madison,prowne,2906,melbojrne,,4656 7101 667 9647,51114.44,56,30940.0,43,26,na,77.944,united state of america,Married,73
rec-2942-org,male,madison,browne,2906,melbourne,07 3323 0895,4656 7101 6637 9647,51114.44,56,30940.0,43,26,na,77.944,united state of america,Married,73
rec-2943-dup-0,,pariz,fernando,2605,melbouahne,,4532 1385 930 4396,28981.55,26,83269.4,48,57,m,78.577,Australia,Married,8
rec-2943-dup-1,male,parvis,feahnando,2605,melborne,,4532 1385 91304396,28981.55,26,83269.4,48,57,m,78.577,Australia,Married,8
rec-2943-org,male,paris,fernando,2605,melbourne,07 7788 1078,4532 1385 9130 4396,28981.55,26,83269.4,48,57,m,78.577,Australia,Married,8
rec-2944-dup-0,female,lili,pazsmore,26p0,perth,04 6900 7821,5377 4224 632 7911,51549.11,61,111430.8,937,34,na,73.042,united state of america,Single,13
rec-2944-dup-1,female,lili,passmoar,2609,peahth,,5377 4224 6832 7911,51549.11,61,111430.8,93,34,na,73.042,united state of america,Single,13
rec-2944-org,female,lily,passmore,2600,perth,04 6900 7821,5377 4224 6832 7911,51549.11,61,111430.8,93,34,na,73.042,united state of america,Single,13
rec-2945-dup-0,,sophi,matthews,2627,melnourne,07 9501 9005,4929 0917 476 3023,22452.12,51,79039.1,67,29,m,78.309,united state of america,Married,17
rec-2945-dup-1,male,jophie,matthews,2627,,,4929 0917 476 3023,22452.12,51,79039.1,67,29,m,78.309,united state of america,Married,17
rec-2945-dup-2,male,sophi,mathews,2617,melbourn,,4929 0917 4761 3023,22452.12,51,79039.1,6,29,m,78.309,united state of america,Married,17
rec-2945-org,male,sophie,matthews,2617,melbourne,07 9501 9005,4929 0917 4761 3023,22452.12,51,79039.1,67,29,m,78.309,united state of america,Married,17
rec-2946-org,female,amber,nguyen,2913,canberra,08 7476 4582,4539 3451 9989 9932,48632.44,84,111363.3,47,25,na,74.089,Australia,Divorced,21
rec-2947-dup-0,female,peda,white,missing,perty,08 2983 2609,3539 0794 43955 0631,39334.08,77,126596.6,33,58,f,77.129,Australia,Married,13
rec-2947-dup-1,,peda,white,2602,p3rth,,3539 07954 3955 0631,39334.08,77,126596.6,36,58,f,77.129,Australia,Married,13
rec-2947-dup-2,female,peda,wh'lte,26p2,,,3539 0794 3955 0631,39334.08,77,126596.6,36,58,f,77.129,Australia,Married,13
rec-2947-org,female,peta,white,2602,perth,08 2983 2609,3539 0794 3955 0631,39334.08,77,126596.6,36,58,f,77.129,Australia,Married,13
rec-2948-dup-0,,meg,khandler,2905,canbera,,5257 6373 3220 4104,15784.98,37,107137.8,229,73,na,83.253,Australia,Widowed,21
rec-2948-dup-1,,mek,chandler,missing,kanberra,,5257 6373 3220 4104,15784.98,37,107137.8,22,73,na,83.253,Australia,Widowed,21
rec-2948-org,male,meg,chandler,2905,canberra,08 4259 4230,5257 6373 3220 4104,15784.98,37,107137.8,22,73,na,83.253,Australia,Widowed,21
rec-2949-org,male,jessica,slape,2600,melbourne,03 2949 1346,4929 9347 7412 9399,51504.23,3,46522.3,84,58,m,74.716,Australia,Seperated,37
rec-2950-dup-0,male,belka,wimann,260r,canberra,,5222 3212 5040 723,69144.87,71,45354.3,87,60,na,74.576,Australia,Widowed,37
rec-2950-dup-1,male,bela,wimann,2604,canberra,,5222 3212 5040 373,69144.87,71,45354.3,87,60,na,74.576,Australia,Widowed,37
rec-2950-org,male,bella,wiemann,2605,canberra,03 2056 1371,5222 3212 5040 3723,69144.87,71,45354.3,87,60,na,74.576,Australia,Widowed,37
rec-2951-org,male,brooke,carmody,2611,perth,07 9095 0648,6011 7985 9709 8675,37915.52,95,58534.2,95,62,f,74.233,japan,Married,20
rec-2952-org,male,emiily,tuckwell,2600,perth,08 2506 6158,3515 6056 0144 9380,41313.91,82,216524.4,61,24,f,76.981,united state of america,Single,1
rec-2953-dup-0,female,emiili,lok,2602,sudney,,4024 00718725 9444,34085.35,1,57998.9,45,65,f,75.549,united state of america,Widowed,37
rec-2953-dup-1,female,eminly,locl,2602,sydney,,4024 00871 8725 9444,34085.35,1,57998.9,65,65,f,75.549,united state of america,Widowed,37
rec-2953-dup-2,female,emiily,lokk,2702,sydney,,4024 0071 87259444,34085.35,1,57998.9,5,65,f,75.549,united state of america,Widowed,37
rec-2953-org,female,emiily,lock,2602,sydney,07 2085 7258,4024 0071 8725 9444,34085.35,1,57998.9,45,65,f,75.549,united state of america,Widowed,37
rec-2954-dup-0,,madizon,lejlie,2617,sydney,,52651631 3246 3832,33846.74,44,87468.7,65,53,m,80.544,united state of america,Single,12
rec-2954-dup-1,,madizon,lesloe,26q7,sydnet,08 1404 9825,5265 1631 3246 3832,33846.74,44,87468.7,65,53,m,80.544,united state of america,Single,12
rec-2954-org,female,madison,leslie,2617,sydney,08 1404 9825,5265 1631 3246 3832,33846.74,44,87468.7,65,53,m,80.544,united state of america,Single,12
rec-2955-dup-0,female,helenas,moody,missing,sydnet,,35458422 1220 0449,65862.84,6,98168.4,46,39,m,83.110,united state of america,Seperated,28
rec-2955-dup-1,female,hlena,moocly,2904,jydney,,3545 8422 1220 0449,65862.84,6,98168.4,16,39,m,83.110,united state of america,Seperated,28
rec-2955-org,female,helena,moody,2904,sydney,04 4914 0128,3545 8422 1220 0449,65862.84,6,98168.4,46,39,m,83.110,united state of america,Seperated,28
rec-2956-org,female,madeleine,simmonds,2906,sydney,04 2325 7424,4509 0217 7843 2595,43220.18,75,130911.7,40,47,na,72.391,Australia,Married,18
rec-2957-dup-0,,jasmin,wite,260q,perrh,08 1540 3771,4556 5798 8083 5692,14071.05,110,14675.2,85,68,f,82.241,united state of america,Married,18
rec-2957-dup-1,,jasmin,wight,2602,perteh,08 1540 3771,4556 5798 8083 05692,14071.05,110,14675.2,287,68,f,82.241,united state of america,Married,18
rec-2957-dup-2,,jazmin,wight,2602,,08 1540 3771,4556 5798 80835692,14071.05,110,14675.2,87,68,f,82.241,united state of america,Married,18
rec-2957-org,female,jasmin,white,2602,perth,08 1540 3771,4556 5798 8083 5692,14071.05,110,14675.2,87,68,f,82.241,united state of america,Married,18
rec-2958-dup-0,,antea,webb,2903,perth,,51704 5898 9863 1081,36459.07,75,140908.0,7,38,na,82.971,Australia,Divorced,18
rec-2958-org,male,anthea,webb,2903,perth,03 2192 5286,5174 5898 9863 1081,36459.07,75,140908.0,71,38,na,82.971,Australia,Divorced,18
rec-2959-org,male,alisa,meuris,2904,sydney,07 5093 3565,4539 4127 7569 4986,52950.96,68,60821.6,58,32,na,72.716,Australia,Single,19
rec-2960-org,female,kaitlin,hartland,2617,melbourne,08 5558 7344,4556 9024 8400 2818,47834.89,78,66972.5,88,54,f,76.791,united state of america,Single,62
rec-2961-dup-0,,dezi,rian,2995,sydney,07 1134 5404,4556 5982 1910 1022,53374.06,84,50087.0,08,44,m,76.147,Srilanka,Married,21
rec-2961-org,female,desi,ryan,2905,sydney,07 1134 5404,4556 5982 1910 1022,53374.06,84,50087.0,80,44,m,76.147,Srilanka,Married,21
rec-2962-org,male,kirra,siviour,2614,melbourne,07 7745 0307,4024 0071 9245 6142,31853.94,17,98429.7,95,50,na,72.525,Australia,Widowed,51
rec-2963-org,female,sophie,crouch,2607,sydney,04 3957 5399,4716 5653 1488 3504,43590.54,89,143637.5,50,52,f,73.251,united state of america,Married,2
rec-2964-org,female,annabelle,morcom,2905,melbourne,04 3199 0272,3521 4042 0636 3184,56306.72,49,36169.5,95,81,f,72.883,japan,Widowed,42
rec-2965-dup-0,male,grase,bennir,2617,syrney,,6011 227 4781 8268,20504.04,77,63800.2,110,67,f,78.499,India,Married,71
rec-2965-dup-1,,grake,bennir,2617,sydney,,6011 2270 4781 8268,20504.04,77,63800.2,10,67,f,78.499,India,Married,71
rec-2965-dup-2,male,krace,bennier,2616,sydneky,,6011 2270 4781 8268,20504.04,77,63800.2,111,67,f,78.499,India,Married,71
rec-2965-org,male,grace,bennier,2617,sydney,03 6744 3067,6011 2270 4781 8268,20504.04,77,63800.2,110,67,f,78.499,India,Married,71
rec-2966-org,male,alexandra,stephenson,2602,canberra,08 2520 8202,3577 6828 4406 8819,12110.63,72,39328.5,104,53,na,74.546,Australia,Divorced,13
rec-2967-org,female,ashton,beadle,2904,brisbane,08 6231 3778,5368 2364 0204 9394,83916.86,72,75247.8,64,39,m,71.594,Australia,Divorced,42
rec-2968-dup-0,male,bethani,britten,2t12,mrlbourne,03 6183 6043,5396 022 0953 4077,62745.20,81,22894.2,21,46,f,74.189,united state of america,Married,4
rec-2968-org,male,bethany,britten,2612,melbourne,03 6183 6043,5396 0222 0953 4077,62745.20,81,22894.2,26,46,f,74.189,united state of america,Married,4
rec-2969-dup-0,,lili,wite,2605,,,5418 8777 2704 0913,13055.41,88,81403.4,109,41,na,77.336,united state of america,Married,0
rec-2969-dup-1,,lili,white,2695,perdh,03 8768 5731,5418 8777 27 04 0913,13055.41,88,81403.4,109,41,na,77.336,united state of america,Married,0
rec-2969-org,female,lily,white,2605,perth,03 8768 5731,5418 8777 2704 0913,13055.41,88,81403.4,109,41,na,77.336,united state of america,Married,0
rec-2970-org,female,emiily,ploger,2611,sydney,08 4044 8507,4556 0045 5171 9448,49884.86,42,71932.6,33,36,f,72.281,Australia,Married,31
rec-2971-org,female,olivia,sterry,2618,hobart,03 2207 8910,6011 6253 6403 7489,31777.70,87,43415.5,21,47,na,75.906,Australia,Married,73
rec-2972-dup-0,,daniezle,zagar,missing,sydney,,5319 3248 671 5013,65320.34,5,112323.0,88,29,na,85.433,united state of america,Married,36
rec-2972-org,male,danielle,zagar,2601,sydney,04 6673 0245,5319 3248 6671 5013,65320.34,5,112323.0,88,29,na,85.433,united state of america,Married,36
rec-2973-dup-0,,georgia,mckinell,29q3,brizbane,07 6130 9319,55560 2378 6434 3273,64625.65,38,194580.6,91,47,f,76.485,Australia,Married,19
rec-2973-org,female,georgia,mckinnell,2913,brisbane,07 6130 9319,5550 2378 6434 3273,64625.65,38,194580.6,91,47,f,76.485,Australia,Married,19
rec-2974-dup-0,,naomj,yassell,2992,brisbane,,4674 5063 8920 6155,43119.40,79,128212.3,77,50,f,75.151,Australia,Married,5
rec-2974-dup-1,female,naom'l,assell,missing,brisbane,,4674 506 8920 6155,43119.40,79,128212.3,77,50,f,75.151,Australia,Married,5
rec-2974-dup-2,,naomy,hssell,2902,,04 6602 6202,4674 5063 8920 6155,43119.40,79,128212.3,7,50,f,75.151,Australia,Married,5
rec-2974-org,female,naomi,hassell,2902,brisbane,04 6602 6202,4674 5063 8920 6155,43119.40,79,128212.3,77,50,f,75.151,Australia,Married,5
rec-2975-dup-0,,aleandra,parr,2615,pert,,4539 8629 6870 31141,59962.09,54,51685.8,29,47,m,73.302,united state of america,Married,58
rec-2975-org,female,alexandra,parr,2615,perth,08 2072 2461,4539 8629 6870 3111,59962.09,54,51685.8,29,47,m,73.302,united state of america,Married,58
rec-2976-dup-0,male,moly,ris,missing,melbourne,,4800 95430 4579 8070,43081.54,10,121248.6,81,29,f,76.073,japan,Married,38
rec-2976-org,male,molly,rees,2603,melbourne,02 3075 7623,4800 9543 4579 8070,43081.54,10,121248.6,81,29,f,76.073,japan,Married,38
rec-2977-org,male,mikayla,clarke,2900,sydney,08 1899 9266,4539 7294 0654 3302,34335.71,28,67533.6,80,78,m,69.122,Australia,Married,17
rec-2978-org,male,kaitlyn,martlow,2615,melbourne,08 5948 0927,4716 5159 9567 5976,68485.18,4,50291.5,97,44,f,74.740,united state of america,Married,47
rec-2979-org,male,emiily,kyriacou,2617,perth,04 9620 4075,3586 5245 2604 6284,47679.84,56,41559.3,106,36,m,74.715,united state of america,Married,76
rec-2980-org,female,caitlin,scudds,2913,brisbane,02 9861 8011,5499 2935 5672 9315,22498.55,81,34385.1,61,53,m,73.742,India,Married,1
rec-2981-dup-0,male,fendula,tremerry,2617,melpourne,,5453 5603 39348 6638,68873.28,105,93888.6,109,43,f,75.576,India,Divorced,37
rec-2981-org,male,vendula,trenerry,2617,melbourne,02 7675 8294,5453 5603 9348 6638,68873.28,105,93888.6,109,43,f,75.576,India,Divorced,37
rec-2982-org,female,samantha,butt,2617,brisbane,08 9734 1325,5311 7456 9419 6208,34258.29,110,123873.9,60,37,na,83.766,japan,Single,56
rec-2983-org,female,keely,alahiotis,2604,melbourne,07 9734 5020,5312 2528 7445 8788,65069.73,86,33638.0,101,62,f,82.564,India,Divorced,61
rec-2984-org,female,isabella,clarke,2913,melbourne,03 1291 5083,5189 4764 8328 4646,70632.96,105,48814.7,87,55,m,81.090,japan,Widowed,31
rec-2985-dup-0,,nac0ya,pruhn,2906,canb4rra,,5305 9257 5300 0339,22501.89,65,33978.6,32,32,m,69.638,Australia,Married,37
rec-2985-org,female,nacoya,bruhn,2906,canberra,07 1631 0538,5305 9257 5300 0339,22501.89,65,33978.6,32,32,m,69.638,Australia,Married,37
rec-2986-dup-0,female,kira,wep,2612,sydn3y,,5482 4185 1779 3063,48840.10,82,72812.4,105,34,na,78.309,Australia,Single,7
rec-2986-org,female,kirra,webb,2611,sydney,07 0178 4233,5482 4185 1779 3063,48840.10,82,72812.4,105,34,na,78.309,Australia,Single,7
rec-2987-org,female,fyynlay,compagne,2614,hobart,03 5640 4590,4716 9473 9805 5367,45098.21,74,194090.5,13,57,f,75.694,Australia,Married,69
rec-2988-dup-0,female,faith,kulin,2612,melbourbe,,5414 3643 392 3 2323,58862.17,104,50519.3,37,49,na,72.636,united state of america,Married,51
rec-2988-org,female,faith,gulin,2611,melbourne,02 2125 6758,5414 3643 3923 2323,58862.17,104,50519.3,37,49,na,72.636,united state of america,Married,51
rec-2989-dup-0,male,katerine,colkuhoun,2616,melbyourne,,6011 9554 4640 4534,6605.93,34,35769.9,98,42,m,75.297,India,Married,41
rec-2989-org,male,katherine,colquhoun,2617,melbourne,02 9529 1319,6011 9554 4640 4534,6605.93,34,35769.9,98,42,m,75.297,India,Married,41
rec-2990-org,male,elli,barbuto,2600,perth,04 9903 2279,3500 6850 0569 6353,51446.39,18,90313.2,69,64,na,75.322,Australia,Married,34
rec-2991-org,male,kaitlin,yeoman,2900,melbourne,04 6394 7313,5419 9807 1340 4850,63421.02,21,60456.4,23,46,m,73.742,India,Single,4
rec-2992-dup-0,male,mgean,karossis,2903,melbourne,,4741  7126 8500 7102,11638.33,76,36475.5,75,45,m,75.962,Australia,Married,51
